word,status,sources,author,work,language
ἐπηλυσίης,no_entry,,Homeric Hymns,Hymn 2 to Demeter,greek
ἐπηρτύνοντο,no_entry,,Homeric Hymns,Hymn 2 to Demeter,greek
ἐπιπροΐαλλεν,no_entry,,Homeric Hymns,Hymn 2 to Demeter,greek
ἐσάκουσαν,morphology_only,wiktionary,Homeric Hymns,Hymn 2 to Demeter,greek
Ἐλευσινίδαο,no_entry,,Homeric Hymns,Hymn 2 to Demeter,greek
Ἐρέβευς,morphology_only,wiktionary,Homeric Hymns,Hymn 2 to Demeter,greek
Ἐρέβευσφι,no_entry,,Homeric Hymns,Hymn 2 to Demeter,greek
Ἔρεβος,morphology_only,wiktionary; wiktionary; wiktionary,Homeric Hymns,Hymn 2 to Demeter,greek
Ἠλέκτρη,no_entry,,Homeric Hymns,Hymn 2 to Demeter,greek
Ἰάμβη,no_entry,,Homeric Hymns,Hymn 2 to Demeter,greek
Ἰάνειρά,no_entry,,Homeric Hymns,Hymn 2 to Demeter,greek
ὑποτάμνον,no_entry,,Homeric Hymns,Hymn 2 to Demeter,greek
Ὠκυρόη,no_entry,,Homeric Hymns,Hymn 2 to Demeter,greek
Ῥοδόπη,morphology_only,,Homeric Hymns,Hymn 2 to Demeter,greek
Ῥόδειά,no_entry,,Homeric Hymns,Hymn 2 to Demeter,greek
-,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Allen-Sikes,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
D,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ETL,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
In,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Stephanus,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
They,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
a,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
added,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
also,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
alternative,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
and,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
another,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
are,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
being,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
by,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
copy,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
edition,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
extant,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
fill,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
for,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
found,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
hand,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
in,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
instrusive,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
l,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
lacuna,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
lines,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
ll,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
margin,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
note,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
of,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
s,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
second,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
suggests,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
supplement,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
text,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
the,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
these,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
they,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
to,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
two,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
up,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
verses,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
with,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Αʼπόλλων,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Αἰγαί,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Αἰολίωνος,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Αἰσαγέης,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Αὐτοκάνης,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Δελφίνιος,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Δελφινίῳ,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
Δηλιάδες,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Διώνη,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Δουλίχιόν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Δύμην,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
Εὔριπον,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
Ζάκυνθος,morphology_only,wiktionary; wiktionary,Homeric Hymns,Hymn 3 to Apollo,greek
Θρηίκιός,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Θρηικίη,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Θρύον,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
Θόρβαντι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κηναίου,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κηφισίδος,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κηφισσὸν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κλάρος,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
Κνίδος,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
Κνωσοῦ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κνωσὸν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κοίοιο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κπουνοὺς,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κρίσην,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κρίσης,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κρίσῃ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κρισαίων,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κόως,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Κύνθιον,morphology_only,wiktionary,Homeric Hymns,Hymn 3 to Apollo,greek
Λακωνίδα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Λευκίπποιο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Λευκίππῳ,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
Ληλάντῳ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Λιλαίηθεν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Μάλειαν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Μίμας,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Μινωίου,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Μυκάλης,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
Μυκαλησσὸν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Μῃονίην,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Παρνησὸν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Πειρεσίαι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Πεπάρηθος,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
Περραιβούς,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Πυλοιγενέας,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Τελφουσίῳ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Τελφούσης,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Τελφούσῃ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Τελφοῦσʼ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Τελφοῦσα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Τευμησσὸν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Τρίοπός,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Τριοπέῳ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Φερὰς,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Φλεγύων,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
Φοίβου,morphology_only,wiktionary; wiktionary; wiktionary,Homeric Hymns,Hymn 3 to Apollo,greek
Φοῖβε,morphology_only,wiktionary; wiktionary; wiktionary; wiktionary,Homeric Hymns,Hymn 3 to Apollo,greek
Φοῖβον,morphology_only,wiktionary; wiktionary; wiktionary; wiktionary,Homeric Hymns,Hymn 3 to Apollo,greek
Φοῖβος,morphology_only,wiktionary; wiktionary; wiktionary,Homeric Hymns,Hymn 3 to Apollo,greek
αἰγλήεσσα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
αἰσχρὴ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
αἰσχύνασʼ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
αἴσης,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
αὐτήSuggested,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
βαθύτριχα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
βαμβαλιαστὺν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
βιόμεσθα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
γαιέων,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
γενέθλην,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
δέδεχθε,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
δαπέδοισι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
δεδμήσεσθʼ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
δειράδα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
δελφῖνι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
δενδρήεντα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
δενδρηένταAllen,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
διέθηκε,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
διηνεκές,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
δονήσεται,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
δράκαιναν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
δυστλήμονες,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
εἰδήσετε,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
εἰδυῖαν,morphology_only,wiktionary; wiktionary; wiktionary,Homeric Hymns,Hymn 3 to Apollo,greek
εἰσαγάγοιτο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
εἰσαφίκανες,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
εὐίππῳ,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
εὔβων,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
εὔμηλον,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
εὔυμνον,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
εὔχονθʼ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ζατρεφέα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ζητεύων,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ζώουσα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
θάμβεον,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
θέλγουσι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
θαλάμας,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
θεμιστεύοιμι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
θεράπναι,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
θεραπεύσονται,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
θύοντες,morphology_only,wiktionary,Homeric Hymns,Hymn 3 to Apollo,greek
κάθεσαν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
καθορῶσα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
καλλιζώνους,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κατέβρως,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κατέπυσʼ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
καταειμένον,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
καταστρέψας,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κατεκρέμασε,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κατεφαίνετο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κεκλημένη,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κεκλιμέναι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κιχήσαο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κλινθεῖσα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κλύσσει,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κνίσση,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κνημὸν,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
κροτέουσι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
κόμισσεν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
λίνοισιν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
λεπτῷ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ληιστῆρες,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
λιγυπνοίοις,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
λιπαρωτάτη,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
λόον,morphology_only,,Homeric Hymns,Hymn 3 to Apollo,greek
λύσαντε,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
μέλαινανAllen-Sikes,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
μένουσα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
μαρμαρυγαί,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
μεταμέλπεται,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
μεταπρέποι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
μητίσεαι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
μιμεῖσθʼ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
μνησάμεναι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
μνωόμενος,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ναιεταώσας,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ναυσικλειτή,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ναυσικλειτῆς,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
νηοί,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
νηοῖσι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
οἰκήσειν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πέπαρτο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πέπιθε,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πέφαντο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
παίζοντα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
παιήονες,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
παρέστιχες,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
παρενίσατο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
παρημείβοντο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πελάγεσσιν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
περικλύστοιο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
περιτιμήεσσα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πετραίῃς,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πηδαλίοισιν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πημανέει,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πιοτέρη,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πολυΐχθυον,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πολυλλίστοισι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πολύπυργον,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πορτιτρόφον,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πουλύποδες,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πρήσσουσα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
προρέοντες,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
προσάγοιεν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
προσέβης,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
προφύλαχθε,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
προχέει,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
προχυτῇσιν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πρυτανευσέμεν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πωλήσομαι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
πύθευ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
σπάρξαν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
σπινθαρίδες,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
στήσωνται,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
στείνεα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
στρεφόμεσθα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
στῆς,morphology_only,wiktionary; wiktionary,Homeric Hymns,Hymn 3 to Apollo,greek
συνάρηρεν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
σφάζειν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
τέρπουσιν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
τέρψαιτο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
τεθυωμένα,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
τεκόμην,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
τετιμένοι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
τεύξασθαι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
τιμήσεσθε,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
τιταίνει,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
τοξοφόρον,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
τρομέουσιν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
τρύγην,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
φθέγγεσθʼ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
φράσσασθαι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
φραδμοσύνης,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
φραζέσκετο,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
χαλεπῇσι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ἀέλπτοις,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ἀγάγωσι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ἀγαλλομένη,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ἀγειρομένων,morphology_only,wiktionary,Homeric Hymns,Hymn 3 to Apollo,greek
ἀγητή,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ἀγινήσουσʼ,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ἀγινήσουσι,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ἀγκαλέουσιν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ἀγχιάλη,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
ἀγῇσιν,no_entry,,Homeric Hymns,Hymn 3 to Apollo,greek
